run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario2-65-20250720-17:28:54-739425,0,2094732.0,304688.2909090909,0.3046882909090909
Scenario2-65-20250720-17:28:54-739425,1,2086746.0,303526.6909090909,0.3035266909090909
Scenario2-65-20250720-17:28:54-739425,2,2077930.0,302244.36363636365,0.30224436363636364
Scenario2-65-20250720-17:28:54-739425,3,2091130.0,304164.36363636365,0.3041643636363636
Scenario2-65-20250720-17:28:54-739425,4,2083558.0,303062.9818181818,0.3030629818181818
Scenario2-65-20250720-17:28:54-739425,5,2099378.0,305364.07272727275,0.30536407272727273
Scenario2-65-20250720-17:28:54-739425,6,2082836.0,302957.9636363636,0.3029579636363636
Scenario2-65-20250720-17:28:54-739425,7,2099507.0,305382.83636363636,0.3053828363636364
Scenario2-65-20250720-17:28:54-739425,8,2078178.0,302280.43636363634,0.30228043636363633
Scenario2-65-20250720-17:28:54-739425,9,2086742.0,303526.10909090907,0.30352610909090905
Scenario2-66-20250720-17:28:54-739430,0,2075142.0,301838.83636363636,0.30183883636363634
Scenario2-66-20250720-17:28:54-739430,1,2086710.0,303521.45454545453,0.30352145454545454
Scenario2-66-20250720-17:28:54-739430,2,2081020.0,302693.8181818182,0.3026938181818182
Scenario2-66-20250720-17:28:54-739430,3,2088905.0,303840.7272727273,0.3038407272727273
Scenario2-66-20250720-17:28:54-739430,4,2080654.0,302640.58181818185,0.3026405818181818
Scenario2-66-20250720-17:28:54-739430,5,2069878.0,301073.16363636364,0.30107316363636366
Scenario2-66-20250720-17:28:54-739430,6,2075872.0,301945.0181818182,0.3019450181818182
Scenario2-66-20250720-17:28:54-739430,7,2080857.0,302670.10909090907,0.3026701090909091
Scenario2-66-20250720-17:28:54-739430,8,2078367.0,302307.92727272725,0.30230792727272726
Scenario2-66-20250720-17:28:54-739430,9,2099576.0,305392.87272727274,0.3053928727272727
Scenario2-67-20250720-17:28:55-739435,0,2085323.0,303319.7090909091,0.3033197090909091
Scenario2-67-20250720-17:28:55-739435,1,2090996.0,304144.87272727274,0.30414487272727275
Scenario2-67-20250720-17:28:55-739435,2,2105336.0,306230.6909090909,0.30623069090909094
Scenario2-67-20250720-17:28:55-739435,3,2094424.0,304643.4909090909,0.30464349090909093
Scenario2-67-20250720-17:28:55-739435,4,2091671.0,304243.05454545456,0.3042430545454546
Scenario2-67-20250720-17:28:55-739435,5,2077606.0,302197.2363636364,0.3021972363636364
Scenario2-67-20250720-17:28:55-739435,6,2082518.0,302911.7090909091,0.3029117090909091
Scenario2-67-20250720-17:28:55-739435,7,2083631.0,303073.6,0.3030736
Scenario2-67-20250720-17:28:55-739435,8,2094165.0,304605.8181818182,0.3046058181818182
Scenario2-67-20250720-17:28:55-739435,9,2097169.0,305042.7636363636,0.3050427636363636
Scenario2-68-20250720-17:28:55-739440,0,2092487.0,304361.7454545455,0.3043617454545455
Scenario2-68-20250720-17:28:55-739440,1,2098888.0,305292.8,0.3052928
Scenario2-68-20250720-17:28:55-739440,2,2085592.0,303358.83636363636,0.30335883636363636
Scenario2-68-20250720-17:28:55-739440,3,2085906.0,303404.5090909091,0.3034045090909091
Scenario2-68-20250720-17:28:55-739440,4,2077991.0,302253.2363636364,0.3022532363636364
Scenario2-68-20250720-17:28:55-739440,5,2094388.0,304638.2545454545,0.3046382545454545
Scenario2-68-20250720-17:28:55-739440,6,2093449.0,304501.67272727273,0.30450167272727274
Scenario2-68-20250720-17:28:55-739440,7,2094668.0,304678.9818181818,0.3046789818181818
Scenario2-68-20250720-17:28:55-739440,8,2081985.0,302834.1818181818,0.30283418181818184
Scenario2-68-20250720-17:28:55-739440,9,2074487.0,301743.56363636366,0.3017435636363637
Scenario2-69-20250720-17:28:55-739445,0,2098635.0,305256.0,0.305256
Scenario2-69-20250720-17:28:55-739445,1,2094059.0,304590.4,0.30459040000000004
Scenario2-69-20250720-17:28:55-739445,2,2082269.0,302875.4909090909,0.3028754909090909
Scenario2-69-20250720-17:28:55-739445,3,2094406.0,304640.87272727274,0.30464087272727275
Scenario2-69-20250720-17:28:55-739445,4,2093731.0,304542.6909090909,0.3045426909090909
Scenario2-69-20250720-17:28:55-739445,5,2078059.0,302263.12727272726,0.30226312727272725
Scenario2-69-20250720-17:28:55-739445,6,2107382.0,306528.2909090909,0.3065282909090909
Scenario2-69-20250720-17:28:55-739445,7,2093752.0,304545.7454545455,0.3045457454545455
Scenario2-69-20250720-17:28:55-739445,8,2067951.0,300792.87272727274,0.30079287272727273
Scenario2-69-20250720-17:28:55-739445,9,2098561.0,305245.2363636364,0.3052452363636364
Scenario2-38-20250720-17:28:48-739280,0,2082296.0,302879.41818181815,0.3028794181818181
Scenario2-38-20250720-17:28:48-739280,1,2098796.0,305279.41818181815,0.30527941818181814
Scenario2-38-20250720-17:28:48-739280,2,2091173.0,304170.61818181816,0.3041706181818182
Scenario2-38-20250720-17:28:48-739280,3,2102387.0,305801.7454545455,0.30580174545454547
Scenario2-38-20250720-17:28:48-739280,4,2085173.0,303297.89090909093,0.30329789090909093
Scenario2-38-20250720-17:28:48-739280,5,2100840.0,305576.7272727273,0.3055767272727273
Scenario2-38-20250720-17:28:48-739280,6,2081927.0,302825.7454545455,0.3028257454545455
Scenario2-38-20250720-17:28:48-739280,7,2073731.0,301633.6,0.3016336
Scenario2-38-20250720-17:28:48-739280,8,2090099.0,304014.4,0.3040144
Scenario2-38-20250720-17:28:48-739280,9,2083452.0,303047.56363636366,0.30304756363636365
Scenario2-39-20250720-17:28:48-739285,0,2101218.0,305631.7090909091,0.3056317090909091
Scenario2-39-20250720-17:28:48-739285,1,2107314.0,306518.4,0.3065184
Scenario2-39-20250720-17:28:48-739285,2,2091671.0,304243.05454545456,0.3042430545454546
Scenario2-39-20250720-17:28:48-739285,3,2090608.0,304088.43636363634,0.30408843636363636
Scenario2-39-20250720-17:28:48-739285,4,2081551.0,302771.05454545456,0.30277105454545455
Scenario2-39-20250720-17:28:48-739285,5,2102107.0,305761.0181818182,0.30576101818181817
Scenario2-39-20250720-17:28:48-739285,6,2102605.0,305833.45454545453,0.3058334545454545
Scenario2-39-20250720-17:28:48-739285,7,2082582.0,302921.0181818182,0.3029210181818182
Scenario2-39-20250720-17:28:48-739285,8,2082408.0,302895.7090909091,0.3028957090909091
Scenario2-39-20250720-17:28:48-739285,9,2093948.0,304574.2545454545,0.3045742545454545
Scenario2-40-20250720-17:28:48-739286,0,2080455.0,302611.63636363635,0.30261163636363636
Scenario2-40-20250720-17:28:48-739286,1,2080317.0,302591.56363636366,0.30259156363636364
